tx_id,ts,amount,merchant_cat,merchant_id_hash,card_id_hash,city,country,device_type,channel,hour,dayofweek,prev_24h_tx_count_card,prev_24h_amt_card,prev_1h_tx_count_card,velocity_amt_1h,is_international,is_night,is_fraud
b6c842768ba2489292cc05e37b74a793,2023-02-20 23:32:00,10.78,dining,7d2e9ee9b7,046784cb18,San Francisco,US,mobile,online,23,0,3,189,0,14,False,True,0
dea33b57e2764560a33620078b5ec5a4,2023-02-20 23:33:00,22.08,grocery,27fd97bf98,ba0ae76b49,San Francisco,US,desktop,in_store,23,0,2,74,0,18,False,True,0
77d3d6eaa5f44e0599e4e8d92b84d787,2023-02-20 23:33:00,24.19,gas,3cec8805ac,b5514172de,Austin,US,desktop,online,23,0,1,84,1,46,False,True,0
13131077bfef470586a5aed0ca9b4f91,2023-02-20 23:34:00,21.85,retail,85ac59202c,2cf38b8da3,Austin,US,desktop,online,23,0,1,178,1,44,False,True,0
1bd9c294740d441d9edf1651e8474d80,2023-02-20 23:35:00,79.98,grocery,dfae792ebb,6ea6faf6ac,Chicago,US,desktop,online,23,0,2,130,0,36,False,True,0
f8131441a0aa4ab2ae8f9bf4e41ea04a,2023-02-20 23:37:00,7.17,dining,c7ff12ab97,b66fa0d8ab,San Francisco,US,mobile,online,23,0,1,123,0,4,False,True,0
caad63e3c09d4d94a4033bb5f0612ccf,2023-02-20 23:38:00,8.23,gas,72cfb92b7a,ca6f77da94,San Francisco,US,desktop,in_store,23,0,0,125,1,20,False,True,0
f6f841e1e83d44788c99d52bdb237de1,2023-02-20 23:41:00,48.83,gas,dbfbacba74,bd46fb0da8,Austin,US,mobile,online,23,0,0,123,0,8,False,True,0
9f8d0188d846435dbf94df26a42e3ede,2023-02-20 23:55:00,10.49,retail,4480bf99f1,f5b6f69f87,San Francisco,US,mobile,in_store,23,0,1,34,1,4,False,True,0
b8f89877081f45e0b597a2676b0a1bd8,2023-02-20 23:57:00,17.79,gas,638be45375,163c70b90b,New York,US,desktop,online,23,0,4,107,0,6,False,True,0
73472518c45d4fbdaaf18d73b7186060,2023-02-20 23:57:00,38.71,gas,b931c24e6a,bd1f94d5b9,Austin,US,desktop,in_store,23,0,2,90,0,31,False,True,0
28905b6120524d5f8eba4e09a713c4f8,2023-02-21 00:01:00,37.69,gas,c5e8c60fd6,482656ce57,Austin,US,desktop,in_store,0,1,4,73,1,5,False,True,0
f3e64a24dd0048e4b214c733234fda9b,2023-02-21 00:02:00,3.63,dining,520890d582,15c867cfd3,New York,US,desktop,online,0,1,4,111,1,41,False,True,0
f6ee5cfad039468abaf2c61fd691967a,2023-02-21 00:03:00,36.03,retail,c9e4f6c43b,ca6f77da94,Chicago,US,mobile,in_store,0,1,4,17,1,41,False,True,0
b9387013a0b645a6877b67819901c86b,2023-02-21 00:03:00,30.85,grocery,ba549c5ac4,02115aae9c,New York,US,mobile,online,0,1,2,179,0,34,False,True,0
c1eadc8015254242bcb9c6f02ef6e818,2023-02-21 00:05:00,9.13,dining,7d2e9ee9b7,029d87cd89,Austin,US,desktop,online,0,1,4,123,0,34,False,True,0
0f9171a11038461dbaf8760547a3159c,2023-02-21 00:06:00,8.17,gas,703b3fd689,8f5b918620,San Francisco,US,mobile,in_store,0,1,2,18,0,33,False,True,0
375272ed678d4ca184c8826f42f17179,2023-02-21 00:07:00,8.82,dining,dfae792ebb,34220713bf,Austin,US,desktop,in_store,0,1,3,40,0,9,False,True,0
09eb930a67024a44920550cb4b1c69c8,2023-02-21 00:08:00,10.9,dining,c9e4f6c43b,2f793cc51b,Chicago,US,desktop,in_store,0,1,3,186,0,40,False,True,0
1353b21029bd4d14aec9b277538c9bff,2023-02-21 00:11:00,17.84,gas,6d09f340df,110ef48cf1,New York,US,mobile,in_store,0,1,3,169,1,36,False,True,0
4cb0cc0ee182437fa40644bf93f6f1f3,2023-02-21 00:16:00,10.53,grocery,dbfbacba74,b66d42fa4d,Chicago,US,mobile,in_store,0,1,3,173,1,9,False,True,0
ace0036f30114496908112dd8aacf65b,2023-02-21 00:18:00,8.78,gas,6333b581ad,55561451e6,San Francisco,US,desktop,in_store,0,1,2,51,1,7,False,True,0
ced74e6292a9442c83aa18c3901f726c,2023-02-21 00:19:00,113.9,gas,1eea6ae04b,5502edabfd,Chicago,US,mobile,online,0,1,3,31,1,26,False,True,0
040c886883dd46a6984a7e0d3b6eb11c,2023-02-21 00:21:00,48.98,gas,e720c1e11b,bd1f94d5b9,San Francisco,US,mobile,in_store,0,1,4,25,1,14,False,True,0
16f919dacf7d424bba14d467348bc8a8,2023-02-21 00:22:00,28.72,dining,f3f8d23e94,526fae6180,Chicago,US,mobile,in_store,0,1,1,13,0,24,False,True,0
aecb060b93074459aa6a92e5f18eb908,2023-02-21 00:23:00,8.76,grocery,55a7b3f97f,36124ddddd,New York,US,desktop,in_store,0,1,2,192,1,20,False,True,0
bbe92e2b05654c6b854b0deca71e4d74,2023-02-21 00:23:00,79.2,dining,638be45375,400ef004f2,San Francisco,US,desktop,in_store,0,1,4,70,0,24,False,True,0
c0126965422a4bf099da3cc7b4184200,2023-02-21 00:27:00,34.98,gas,0232310dac,79e2c2059f,San Francisco,US,desktop,online,0,1,4,135,0,28,False,True,0
4851c667c5a241bfab630c4ed9d61fa8,2023-02-21 00:28:00,29.31,dining,5ae269a267,d450d3d668,Chicago,US,mobile,in_store,0,1,0,146,1,46,False,True,0
473b404991b3431b92a56c2859b628ee,2023-02-21 00:28:00,8.14,retail,247a954f62,fef3543227,San Francisco,US,mobile,online,0,1,4,130,1,42,False,True,0
1667d0f3fe3b40959db6e4bd9efae5c2,2023-02-21 00:35:00,40.02,retail,761a9a3c98,76a0f1ce0f,San Francisco,US,desktop,online,0,1,4,21,0,46,False,True,0
864033a1ce054d59ad65835bcee1003b,2023-02-21 00:37:00,8.96,grocery,638be45375,ddcdf8513b,Chicago,US,mobile,in_store,0,1,4,24,1,42,False,True,0
6597af2f4e264843bc5e65f8299a834e,2023-02-21 00:38:00,46.8,dining,0232310dac,5d9d5b6409,Austin,US,mobile,in_store,0,1,1,54,1,40,False,True,0
53dd37c4acb94d42a0a517f90f225507,2023-02-21 00:39:00,43.53,grocery,4dd1387d2a,992463e1e6,New York,US,mobile,in_store,0,1,2,37,1,14,False,True,0
ad4540d0517e45f7a44c2935000312fc,2023-02-21 00:43:00,43.7,gas,dea6be23e5,58196fe3be,Chicago,US,mobile,online,0,1,0,109,0,0,False,True,0
d98a4da9d9e940fc88829f30b364a97e,2023-02-21 00:44:00,16.86,retail,a91e4bc6de,2199e64302,Austin,US,desktop,in_store,0,1,1,131,0,47,False,True,0
10526cdaca50421cb484eee76f652818,2023-02-21 00:51:00,47.5,retail,29418d97d6,59670146d3,Austin,US,mobile,online,0,1,0,198,0,24,False,True,0
e4b08914c08342339568dcdebcb0c952,2023-02-21 00:53:00,9.28,retail,8719ff1a23,fc2a0d79f2,Chicago,US,desktop,online,0,1,1,161,0,24,False,True,0
f98b24e651d042f1a2519eb83d0f39ad,2023-02-21 00:54:00,32.85,grocery,4480bf99f1,aeb8bef7f5,San Francisco,US,desktop,online,0,1,2,34,1,44,False,True,0
69edd8ddc873453292cd2a9ddb4521a0,2023-02-21 00:55:00,70.45,grocery,44ca550df3,7bc819aae2,New York,US,mobile,in_store,0,1,2,51,0,8,False,True,0
d4121947e7824c55afe47093659efefe,2023-02-21 00:57:00,1.5,gas,520890d582,5caf436ac8,Austin,US,desktop,in_store,0,1,0,66,0,42,False,True,0
f0e8e49cbda6419a8e0e744403e2b468,2023-02-21 01:01:00,12.07,retail,5b29704737,1749493279,New York,US,desktop,in_store,1,1,3,28,1,43,False,True,0
0888041d847d42f482b4b8b82c8f1e45,2023-02-21 01:04:00,57.15,gas,27fd97bf98,fa593628ba,San Francisco,US,desktop,in_store,1,1,3,170,1,2,False,True,0
cd61f2ddc246473c9c701c05559fcfb3,2023-02-21 01:05:00,25.68,dining,42b227c314,f691f813d2,Austin,US,desktop,in_store,1,1,1,114,1,9,False,True,0
ce55166fc46849848246a9761a63aa7a,2023-02-21 01:09:00,27.69,grocery,27fd97bf98,0ce4b72d4f,Chicago,US,desktop,online,1,1,0,149,1,39,False,True,0
a6e1820a010d4d968ba4f0b6bfb4d987,2023-02-21 01:10:00,48.69,dining,a11e4e48df,f6feb71764,San Francisco,US,desktop,in_store,1,1,3,160,1,49,False,True,0
ed41b25eee2e4f22bf5bc9ac6dff4541,2023-02-21 01:12:00,8.8,grocery,7d2e9ee9b7,df6f44ec5c,San Francisco,US,mobile,online,1,1,1,120,1,18,False,True,0
3097de778b2040b3a31c44bd3063cb50,2023-02-21 01:12:00,15.56,grocery,8abb6da5c6,a4410c9ba7,Chicago,US,mobile,online,1,1,1,97,1,46,False,True,0
971a70e6f0d544f7837b8c0cf13a3d43,2023-02-21 01:13:00,7.91,gas,bededab133,32ccadeaf4,Chicago,US,mobile,online,1,1,3,157,0,30,False,True,0
4ab97f272b9d4c519d31bbc0e8145510,2023-02-21 01:13:00,68.72,gas,1c543f847e,72201bb10a,San Francisco,US,desktop,online,1,1,4,38,0,4,False,True,0
750970a8200e48cb9a7c0bf7a36bb1a5,2023-02-21 01:14:00,24.69,dining,dea6be23e5,c66f16b1db,New York,US,desktop,in_store,1,1,0,128,1,40,False,True,0
3e547cf698974f3cb8c4232e7e07d6ed,2023-02-21 01:14:00,7.06,dining,80a31908c7,b91c1077ec,San Francisco,US,mobile,online,1,1,0,124,0,31,False,True,0
11541e2212744fa19fb88727364ab1f0,2023-02-21 01:15:00,25.53,retail,ec6a16661c,7eb5317011,Austin,US,desktop,online,1,1,4,185,0,42,False,True,0
518d48000b6642ae86681afbd7e3bb50,2023-02-21 01:18:00,18.57,retail,72cfb92b7a,3a7b9ef3f6,Chicago,US,mobile,in_store,1,1,3,169,1,41,False,True,0
e89db6a661ac4e7c9eb4c2947ce7b7fc,2023-02-21 01:24:00,48.57,dining,99311b2bc7,4e42440141,New York,US,mobile,in_store,1,1,2,149,1,1,False,True,0
bff06956d3c844daa9c2a264566d6f60,2023-02-21 01:25:00,3.29,dining,1499bfd6dc,b3575ad870,Austin,US,desktop,online,1,1,0,146,0,40,False,True,0
b831198778434740b8fdaca2b5955b07,2023-02-21 01:25:00,39.93,gas,8719ff1a23,8e53a83254,New York,US,desktop,online,1,1,1,193,1,6,False,True,0
2818be6b0cbc4b0daa38905061a3efaf,2023-02-21 01:25:00,27.59,grocery,018110ca53,e656100000,San Francisco,US,mobile,online,1,1,4,83,1,43,False,True,0
b78c304c45d0429c93392dcd82a35fa7,2023-02-21 01:26:00,28.21,grocery,26560f0ce8,62d867d0c7,Chicago,US,mobile,in_store,1,1,2,108,1,41,False,True,0
4577c719113a418c9627bd9cff5332ac,2023-02-21 01:30:00,60.05,grocery,590d6493e2,1014467cda,New York,US,mobile,online,1,1,4,135,1,11,False,True,0
0b85e53a701e4d42ad236c92e755ead7,2023-02-21 01:30:00,1.78,gas,1b3ce915de,e70b9718f9,San Francisco,US,mobile,online,1,1,0,12,0,3,False,True,0
17eeb20424e34824ba90f596d12d7b25,2023-02-21 01:33:00,14.3,dining,5b29704737,8da16f4f8c,Austin,US,mobile,online,1,1,4,131,0,17,False,True,0
705345be8a174ff6b0ed84c1439dd207,2023-02-21 01:33:00,56.18,gas,a8a5e61ecc,fceacb0475,New York,US,mobile,online,1,1,0,74,1,41,False,True,0
911113713d874a2f8df19d57d5a48311,2023-02-21 01:34:00,2.31,dining,f53b24b534,8e53a83254,Chicago,US,mobile,online,1,1,3,12,1,36,False,True,0
29f84280e9954b5191e93c816cee09b0,2023-02-21 01:34:00,17.33,dining,f9e2a7a7aa,9ccf5e6bba,New York,US,mobile,in_store,1,1,4,126,0,46,False,True,0
e5402874da7441cb8b43736dee75db9e,2023-02-21 01:35:00,32.07,gas,1b3ce915de,7a1adb83fb,Chicago,US,desktop,in_store,1,1,4,38,1,37,False,True,0
ce276a652824458e82acf6fb97b56d4a,2023-02-21 01:37:00,16.52,dining,3918cf75b6,9b6152cde6,Chicago,US,desktop,in_store,1,1,1,147,1,4,False,True,0
35e385ab5178446ca5df465b2eff6970,2023-02-21 01:38:00,4.43,grocery,3f7f3c206c,c3650d6c67,New York,US,mobile,in_store,1,1,1,41,0,2,False,True,0
fb921e5ed2254b6fbd4e5075b5904ba9,2023-02-21 01:39:00,35.37,gas,72cfb92b7a,3a4d13b745,Austin,US,mobile,in_store,1,1,4,148,1,36,False,True,0
f4ff45dc843a4f20a4fa2517b19f6093,2023-02-21 01:45:00,17.1,gas,a8a5e61ecc,3d4626427c,San Francisco,US,desktop,online,1,1,3,71,1,37,False,True,0
d4336c06e3634864a48fa4e8a44e5342,2023-02-21 01:47:00,25.11,grocery,638be45375,c38142a299,New York,US,desktop,online,1,1,1,92,0,24,False,True,0
0b39967dcd8d42c08ac6233813062889,2023-02-21 01:47:00,50.07,grocery,7d2e9ee9b7,57c1a0dc06,San Francisco,US,mobile,online,1,1,0,90,1,8,False,True,0
0597b58551a045618c5c2a373239ed4e,2023-02-21 01:47:00,145.86,gas,2be1fbd7c1,eadb8ce150,Chicago,US,mobile,online,1,1,4,139,0,9,False,True,0
bd0ed2910f9d4fd1b06891356fc134b9,2023-02-21 01:49:00,20.14,retail,ba549c5ac4,6ea6faf6ac,New York,US,desktop,online,1,1,2,133,0,8,False,True,0
e140b33126a44056b6119aad40776dbc,2023-02-21 01:49:00,2.38,retail,f3f8d23e94,8ba8e74398,Chicago,US,desktop,in_store,1,1,0,56,1,5,False,True,0
ea72c9a3a2d744b8aac63303835d7368,2023-02-21 01:49:00,14.57,dining,abe826ea3f,2f9e6b78f7,Austin,US,mobile,online,1,1,3,13,1,6,False,True,0
8fedd51b21f44dc29d0c602cb2da9815,2023-02-21 01:50:00,41.24,retail,8abb6da5c6,c9179b760f,Austin,US,desktop,online,1,1,4,53,1,13,False,True,0
b64d8282e2af4e4c8ad82a43452d770c,2023-02-21 01:54:00,13.32,retail,55a7b3f97f,d906be2ab5,New York,US,mobile,online,1,1,2,175,1,32,False,True,0
0415449611f444a58c824c7743216ecc,2023-02-21 01:54:00,43.4,gas,247a954f62,b91c1077ec,New York,US,desktop,in_store,1,1,4,29,0,8,False,True,0
908bf25af4ca46a9943768597cd1f63a,2023-02-21 01:55:00,17.18,dining,85ac59202c,e73d94c95d,Austin,US,desktop,online,1,1,2,98,1,30,False,True,0
348b1d04fbcf4505ad7824f1091d7145,2023-02-21 01:55:00,36.17,retail,1b26ef52c9,f088fe0629,Chicago,US,desktop,online,1,1,2,186,0,9,False,True,0
995a12beee8d4bac82cb919927454156,2023-02-21 01:57:00,51.8,dining,f3f8d23e94,110ef48cf1,New York,US,mobile,online,1,1,1,192,0,14,False,True,0
395abdac9e714ef4a2925ab0047445d0,2023-02-21 01:59:00,0.69,grocery,ff470c214d,030bf53144,Chicago,US,mobile,online,1,1,1,126,0,33,False,True,0
420bae8298db4ad1bcef5f2e0ffa605b,2023-02-21 01:59:00,45.6,grocery,1eea6ae04b,6ea6faf6ac,Austin,US,mobile,in_store,1,1,0,183,0,31,False,True,0
9de8153e8f7c4b339ad6422568f40ba6,2023-02-21 02:00:00,26.18,gas,dea6be23e5,242ed0ebde,San Francisco,US,mobile,online,2,1,0,28,1,24,False,True,0
b645c008172a4fe6a1d2b0aea5a28120,2023-02-21 02:00:00,5.4,retail,5b29704737,a5f07d2cf2,Austin,US,desktop,in_store,2,1,1,188,0,9,False,True,0
6a0378ad26034eaea0df9c3051e80a26,2023-02-21 02:01:00,11.48,grocery,247a954f62,ccd070ec68,San Francisco,US,desktop,in_store,2,1,2,98,1,4,False,True,0
23768bcd8add42488b24b4dbe40323ae,2023-02-21 02:06:00,6.36,grocery,5ae269a267,fe177c0146,Austin,US,mobile,in_store,2,1,3,53,1,27,False,True,0
e44181488c3e4d1cb555172350c8cb63,2023-02-21 02:08:00,5.24,gas,3cec8805ac,16fed068c4,New York,US,mobile,online,2,1,0,14,1,29,False,True,0
fc13831a0db34d68997c9b2ecc2d577b,2023-02-21 02:09:00,5.71,gas,63a235dd52,7a1adb83fb,San Francisco,US,desktop,online,2,1,0,49,0,1,False,True,0
9ae5742407304c4b803ae97ae44348d8,2023-02-21 02:11:00,12.06,grocery,703b3fd689,e73d94c95d,New York,US,mobile,online,2,1,4,90,1,25,False,True,0
1b4497b9a40a4d3b8855963ff186b02d,2023-02-21 02:14:00,11.3,retail,6333b581ad,3d4626427c,Austin,US,mobile,in_store,2,1,3,153,1,1,False,True,0
3d3346b58ccd4d4892734a563f037c83,2023-02-21 02:15:00,8.96,retail,1b3ce915de,05715319d5,San Francisco,US,desktop,online,2,1,0,177,1,29,False,True,0
d17fc59cb2d54acf89c6fd271ca44366,2023-02-21 02:16:00,120.0,retail,27fd97bf98,8f67ba5158,San Francisco,US,desktop,online,2,1,1,155,0,27,False,True,0
0a93fcbf7b9143cdb25c6446f42d9bc8,2023-02-21 02:18:00,9.47,grocery,3a80f4d0e0,dcccdce2cd,Chicago,US,desktop,online,2,1,0,24,1,22,False,True,0
ef524339c5da4164801ed07577c2992b,2023-02-21 02:18:00,39.21,gas,2f9161fca5,33601495c4,Austin,US,desktop,online,2,1,4,68,0,46,False,True,0
c914f8752c7047b7a7e4e484a758d983,2023-02-21 02:19:00,7.98,dining,1eea6ae04b,6ad580fcea,Chicago,US,mobile,online,2,1,3,137,0,32,False,True,0
4b9e39ae69674c3fb8ed6ea4644999e0,2023-02-21 02:20:00,15.22,gas,2be1fbd7c1,afa7805f17,New York,US,desktop,in_store,2,1,0,87,0,47,False,True,0
69ec602fb86448df9689f11d8b1da1b0,2023-02-21 02:20:00,48.94,gas,7ccb78af64,f088fe0629,New York,US,mobile,online,2,1,4,31,1,47,False,True,0
81cfcee2c9e84247a64e3711eb0bb88c,2023-02-21 02:20:00,24.65,dining,ba549c5ac4,23cd23115d,Chicago,US,mobile,in_store,2,1,1,188,0,7,False,True,0
8f4bd0af3a684a41b1f78b4ded77683c,2023-02-21 02:22:00,26.55,dining,63a235dd52,a96e324cf5,Chicago,US,mobile,in_store,2,1,0,117,0,8,False,True,0
f5d44727429149d3bae9e5bf2e22ff45,2023-02-21 02:26:00,14.56,grocery,bededab133,c3650d6c67,New York,US,mobile,online,2,1,4,44,0,11,False,True,0
caaaf6dc235945ea884f4df4a8f33583,2023-02-21 02:26:00,6.97,gas,4dd1387d2a,e73168079d,Chicago,US,mobile,online,2,1,4,94,0,44,False,True,0
df7afaba043f4e99979fe5e5d39e9ae9,2023-02-21 02:27:00,1.57,dining,99311b2bc7,85da86029d,New York,US,desktop,in_store,2,1,0,25,1,24,False,True,0
8b13c2ef9331423ab913976932576a39,2023-02-21 02:27:00,126.07,retail,b931c24e6a,8f5b918620,Austin,US,desktop,online,2,1,1,186,1,6,False,True,0
620a1bc743f94d35b28d4d8bdc743ad7,2023-02-21 02:28:00,6.81,gas,85ac59202c,65c45ccbb2,New York,US,desktop,in_store,2,1,3,79,0,45,False,True,0
47c5bf04b84a4af190d9eaad40258f3b,2023-02-21 02:28:00,16.49,gas,abe826ea3f,1a0b2a86e7,San Francisco,US,desktop,in_store,2,1,0,168,1,1,False,True,0
f860b81bfa744206a049f7679c5d5b40,2023-02-21 02:29:00,11.15,grocery,4cca88a3ad,448e829107,New York,US,mobile,online,2,1,1,27,1,47,False,True,0
dfb85917433843db8280d8faab572130,2023-02-21 02:30:00,32.2,dining,f187928bf5,78aa2906d1,New York,US,mobile,in_store,2,1,3,96,0,48,False,True,0
0b097e2ab8d54334b87c53d4fcbc5607,2023-02-21 02:34:00,9.55,retail,1141b4ac4b,eb5faf6ac9,San Francisco,US,desktop,online,2,1,4,149,1,36,False,True,0
7b2726cbe5d24d00beb6d9c4899919ad,2023-02-21 02:35:00,17.9,dining,5ae269a267,2a5b49b79a,Austin,US,mobile,online,2,1,0,181,0,50,False,True,0
2b4ddf4a1d284d2d9c8f4d4959bc543e,2023-02-21 02:35:00,15.0,grocery,450c567505,15c80377fd,Austin,US,mobile,in_store,2,1,0,100,1,12,False,True,0
93f137c1536048d6bacd32c50fed2c3f,2023-02-21 02:36:00,8.45,retail,dfae792ebb,0f2b90b163,Chicago,US,mobile,online,2,1,3,14,1,11,False,True,0
07d5884021ae4d5c950c15c6181f5887,2023-02-21 02:36:00,21.89,grocery,dfae792ebb,917da03fcb,San Francisco,US,mobile,online,2,1,3,161,1,37,False,True,0
8df31dc4633d437a82437ad6281aef24,2023-02-21 02:38:00,7.45,grocery,2f9161fca5,45fdd75f89,Chicago,US,desktop,in_store,2,1,1,13,1,40,False,True,0
063607289a984227937173f7d6bcde0a,2023-02-21 02:42:00,5.66,gas,85ac59202c,9c68c6224a,San Francisco,US,desktop,in_store,2,1,2,64,0,42,False,True,0
821a57b08955488bac53017c2e018206,2023-02-21 02:42:00,21.31,retail,68b0dbd4c2,6b908a8ba2,New York,US,desktop,in_store,2,1,3,126,0,17,False,True,0
c7de4e33df164add95e661318f6f0aa5,2023-02-21 02:43:00,15.07,grocery,bededab133,0647bc0f00,San Francisco,US,desktop,in_store,2,1,1,148,0,17,False,True,0
bc4a1fcc1d124aae985bb1d0e456f708,2023-02-21 02:44:00,105.4,dining,3f7f3c206c,03ebe56b0e,San Francisco,US,mobile,in_store,2,1,3,148,0,8,False,True,0
ff1a59f1533643d3bc79793a60470a0e,2023-02-21 02:45:00,22.65,dining,ec6a16661c,81e6dc280f,Chicago,US,desktop,in_store,2,1,2,164,0,37,False,True,0
33e88932bd21441587ced16f1a16f033,2023-02-21 02:48:00,35.69,dining,5b29704737,086d62a9ff,Austin,US,mobile,in_store,2,1,2,38,1,6,False,True,0
70fc9dd4041e422781745edcc1231af0,2023-02-21 02:48:00,15.77,gas,c5214cca30,c7658df0c3,New York,US,mobile,online,2,1,0,74,1,27,False,True,0
c6821f00270446b891c23a420460117a,2023-02-21 02:50:00,6.81,dining,bededab133,b54da16c51,Chicago,US,desktop,online,2,1,4,180,1,6,False,True,0
663d9b4e8e3d418fb7adc6b9dcc6d50b,2023-02-21 02:53:00,43.33,grocery,1628e51490,3fd7cb07dc,New York,US,mobile,in_store,2,1,3,122,0,27,False,True,0
caefbe4f59f24288be8838c642f35491,2023-02-21 02:54:00,36.41,retail,6299628691,fc9fbc413a,San Francisco,US,mobile,in_store,2,1,2,20,0,32,False,True,0
b472eded76e543bfbe256bd865ea5776,2023-02-21 02:55:00,46.03,grocery,3ce52f9515,1985a4a892,Austin,US,desktop,in_store,2,1,3,143,0,5,False,True,0
9c934db9c0fa4255b6c0bd2c7431eb17,2023-02-21 02:55:00,6.17,gas,ad82e49156,ceebb2b19a,Austin,US,mobile,in_store,2,1,0,125,1,17,False,True,0
5bb57c148ed949c1ac7a1e9f8bb3938e,2023-02-21 02:57:00,8.56,grocery,8e193df49b,3abe0de31c,Chicago,US,desktop,in_store,2,1,1,192,1,30,False,True,0
1a347cb0258f42c2a00f6be6f161d666,2023-02-21 02:59:00,8.96,dining,26560f0ce8,ecf14a2e82,New York,US,mobile,online,2,1,2,133,1,18,False,True,0
4db20059fd4a4e62aedecaa018c34923,2023-02-21 03:00:00,35.68,gas,32ca87633a,fe606a36dc,New York,US,mobile,online,3,1,2,199,0,41,False,True,0
fab0cb7afc664459b5bab9b75d9bafe5,2023-02-21 03:00:00,79.29,gas,5ec9b7c7a7,9339c25074,San Francisco,US,mobile,in_store,3,1,0,23,0,5,False,True,0
910911d1df3e4148af39dede22fcdc34,2023-02-21 03:02:00,96.24,gas,ac49c02cf4,030bf53144,Austin,US,mobile,in_store,3,1,0,190,1,5,False,True,0
8fbe5349b89e478094569f48e9f3db84,2023-02-21 03:03:00,19.39,dining,00f2a4903f,3171cd7e33,San Francisco,US,mobile,in_store,3,1,2,190,1,35,False,True,0
84a2582b37b842e08ed2a63c14857dc9,2023-02-21 03:04:00,19.8,retail,32ca87633a,5690b5196e,Austin,US,desktop,in_store,3,1,4,168,0,15,False,True,0
b99cb7d577084ec691b3cebcc445305a,2023-02-21 03:06:00,35.84,grocery,c408ab2b1f,30e1f4a78f,New York,US,desktop,in_store,3,1,4,39,0,25,False,True,0
d17ad83c4ac24087adb6d7a017a5801b,2023-02-21 03:07:00,29.17,retail,dfae792ebb,b544b159fc,San Francisco,US,desktop,online,3,1,3,65,0,47,False,True,0
7845a40879724b1bbcb410eb5ba5c93a,2023-02-21 03:08:00,84.07,grocery,0232310dac,d3bd181eba,San Francisco,US,mobile,in_store,3,1,3,71,1,38,False,True,0
1ef51d8577114db08bf5bab6ea708694,2023-02-21 03:08:00,7.29,retail,99311b2bc7,4addfbd470,Chicago,US,desktop,online,3,1,0,83,1,37,False,True,0
c5179d8ddec74d0ab5f896c98e6af9ba,2023-02-21 03:08:00,20.36,grocery,a91e4bc6de,43e7cdd164,San Francisco,US,desktop,in_store,3,1,1,122,0,35,False,True,0
8f40ca3304cd4a58838aa2f88c5d4530,2023-02-21 03:14:00,29.39,dining,fe8992a9c3,f6feb71764,San Francisco,US,mobile,in_store,3,1,0,173,0,22,False,True,0
1c789811ffa24114a540bf2b95b2af1a,2023-02-21 03:20:00,12.57,gas,520890d582,e66ab8018f,Chicago,US,mobile,in_store,3,1,3,46,1,15,False,True,0
3e5f1d9f0dcd4737b703d3e86343d494,2023-02-21 03:21:00,15.11,dining,0a07c39d00,3ef1c77fc7,Chicago,US,desktop,online,3,1,1,90,0,33,False,True,0
0cb6b07a2c65463687b6bcfc58c91671,2023-02-21 03:23:00,99.41,gas,3a80f4d0e0,91e1bf1a2c,Chicago,US,mobile,online,3,1,1,89,1,47,False,True,0
d339d51801f24686be0419c60dac4d4c,2023-02-21 03:24:00,190.28,gas,f9e2a7a7aa,cec9185c27,New York,US,mobile,in_store,3,1,1,90,1,1,False,True,0
39d9e59a90f04246999ff1520937ee77,2023-02-21 03:28:00,17.39,grocery,dea6be23e5,cd28e18959,Chicago,US,desktop,in_store,3,1,2,129,1,48,False,True,0
25682516748741c787a14dabca3c374e,2023-02-21 03:31:00,4.14,gas,be785409d2,7c1c48e518,Austin,US,mobile,online,3,1,1,85,0,36,False,True,0
bd10777c273942be8b504f42b8f345fc,2023-02-21 03:31:00,294.71,electronics,42b227c314,4ceceaad5d,New York,US,mobile,online,3,1,12,2113,3,1442,False,True,1
35fe3c4da4b34de0985a806dfbcac7ea,2023-02-21 03:31:00,20.31,grocery,8abb6da5c6,d049c03b39,Austin,US,desktop,in_store,3,1,2,37,1,35,False,True,0
a059d8bed9c24509a35d19a435a7ba72,2023-02-21 03:32:00,12.7,retail,6cccd406f7,298263a646,San Francisco,US,mobile,in_store,3,1,0,191,0,41,False,True,0
ee92a1ab67df4aa8bce054c2d1e01811,2023-02-21 03:32:00,40.88,dining,b931c24e6a,afa7805f17,Chicago,US,mobile,in_store,3,1,3,119,0,16,False,True,0
918a335f8a924a0c84db438d25dd547e,2023-02-21 03:34:00,68.06,dining,016bf66c2a,82fe9b37d2,Austin,US,desktop,in_store,3,1,3,90,1,29,False,True,0
6fa95627176d4c0c9a7773932076a32d,2023-02-21 03:36:00,385.79,jewelry,eca477fb9e,4a6328d061,Dubai,US,unknown,online,3,1,4,4864,4,1924,False,True,1
5baa637217aa44a1b29b1b437af3fbfe,2023-02-21 03:37:00,31.8,grocery,ff470c214d,35c80e5e33,San Francisco,US,mobile,online,3,1,3,153,0,21,False,True,0
5f227db43248489c8cb50e741247b4ab,2023-02-21 03:37:00,23.36,gas,1c543f847e,ad542677b2,San Francisco,US,mobile,online,3,1,2,198,0,49,False,True,0
f633f3b8129148f0bb44f4f485f24f84,2023-02-21 03:40:00,5.39,retail,5b29704737,d78c329089,Austin,US,desktop,in_store,3,1,1,191,0,25,False,True,0
